	answer	class
185	Správní poplatek za přijetí přihlášky individuální ochranné známky do tří tříd výrobků nebo služeb je pět tisíc korun českých. V případě kolektivní a certifikační ochranné známky do tří tříd výrobků nebo služeb činí správní poplatek za přijetí přihlášky deset tisíc korun českých. Za každou třídu výrobků nebo služeb nad tři třídy se platí správní poplatek pět set korun českých. Bližší informace o poplatcích naleznete též na webových stránkách Úřadu zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatky je možné uhradit bankovním převodem, v hotovosti na pokladně Úřadu, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých. 	42
186	Správní poplatek za přijetí přihlášky individuální ochranné známky do tří tříd výrobků nebo služeb je pět tisíc korun českých. V případě kolektivní a certifikační ochranné známky do tří tříd výrobků nebo služeb činí správní poplatek za přijetí přihlášky deset tisíc korun českých. Za každou třídu výrobků nebo služeb nad tři třídy se platí správní poplatek pět set korun českých. Bližší informace o poplatcích naleznete též na webových stránkách Úřadu zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatky je možné uhradit bankovním převodem, v hotovosti na pokladně Úřadu, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých. 	42
187	Správní poplatek za přijetí přihlášky  individuální ochranné známky do tří tříd výrobků nebo služeb je pět tisíc korun českých. V případě kolektivní a certifikační ochranné známky do tří tříd výrobků nebo služeb činí správní poplatek za přijetí přihlášky deset tisíc korun českých. Za každou třídu výrobků nebo služeb nad tři třídy se platí správní poplatek pět set korun českých. Bližší informace o poplatcích naleznete též na webových stránkách Úřadu zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatky je možné uhradit bankovním převodem, v hotovosti na pokladně Úřadu, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky. Platnost lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky. Podání žádosti o obnovu doby ochrany zapsané ochranné známky je zpoplatněno.	42
188	Správní poplatek za přijetí přihlášky  individuální ochranné známky do tří tříd výrobků nebo služeb je pět tisíc korun českých. V případě kolektivní a certifikační ochranné známky do tří tříd výrobků nebo služeb činí správní poplatek za přijetí přihlášky deset tisíc korun českých. Za každou třídu výrobků nebo služeb nad tři třídy se platí správní poplatek pět set korun českých. Bližší informace o poplatcích naleznete též na webových stránkách Úřadu zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatky je možné uhradit bankovním převodem, v hotovosti na pokladně Úřadu, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky. Platnost lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky. Podání žádosti o obnovu doby ochrany zapsané ochranné známky je zpoplatněno.	42
189	Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky. Platnost lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky. Podání žádosti o obnovu doby ochrany zapsané ochranné známky je zpoplatněno.	43
190	Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky. Platnost lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky. Podání žádosti o obnovu doby ochrany zapsané ochranné známky je zpoplatněno.	43
191	Podání žádosti o obnovu doby ochrany zapsané ochranné známky je zoplatněno, do ceníku je možné nahlédnout zde.	44
192	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
193	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
194	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
195	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
196	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
197	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
198	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
199	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.	45
200	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
201	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
202	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
203	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
204	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
205	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
206	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
207	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
208	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
209	Ochranné známky přihlášené nebo zapsané v České republice je možné prostřednictvím Úřadu průmyslového vlastnictví přihlásit jako takzvané mezinárodní ochranné známky do některých dalších států na základě Protokolu k Madridské dohodě o mezinárodním zápisu ochranných známek. Žádost o mezinárodní zápis ochranné známky se podává u Úřadu a žadatelem může být jen přihlašovatel nebo vlastník základní ochranné známky. Doba ochrany mezinárodní ochranné známky je 10 let od data mezinárodního zápisu a může být obnovována vždy na dalších 10 let. Více informací naleznete rovněž zde.	46
210	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
211	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
212	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
213	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
214	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
215	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
216	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
217	Základní informace o přihlašování ochranných známek Evropské unie naleznete na stránkách Úřadu zde. Kompletní informace pak naleznete na stránkách Úřadu Evropské unie pro duševní vlastnictví.	47
218	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
219	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
220	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
221	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
222	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
223	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
224	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
225	Zápisem do rejstříku získává vlastník ochranné známky výlučné právo na její užívání. Platnost ochranné známky je 10 let od data podání přihlášky ochranné známky.  Platnost zápisu ochranné známky lze prodlužovat vždy o dalších 10 let na základě žádosti o obnovu ochranné známky podané v zákonné lhůtě. Podání žádosti je zpoplatněno.	48
226	Informace o druzích ochranných známek a jejich akceptovaných formátech naleznete na stránkách Úřadu zde.	49
227	Informace o druzích ochranných známek a jejich akceptovaných formátech naleznete na stránkách Úřadu zde.	49
228	Informace o druzích ochranných známek a jejich akceptovaných formátech naleznete na stránkách Úřadu zde.	49
229	Informace o druzích ochranných známek a jejich akceptovaných formátech naleznete na stránkách Úřadu zde.	49
230	O zápis ochranné známky do rejstříku ochranných známek se žádá přihláškou ochranné známky. Přihlášku je možné podat v elektronické podobě se zaručeným elektronickým podpisem, datovou schránkou, poštou nebo osobně v podatelně Úřadu průmyslového vlastnictví. Elektronicky vyplnitelné formuláře bez možnosti on‑line podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro on‑line podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. 	50
231	O zápis ochranné známky do rejstříku ochranných známek se žádá přihláškou ochranné známky. Přihlášku je možné podat v elektronické podobě se zaručeným elektronickým podpisem, datovou schránkou, poštou nebo osobně v podatelně Úřadu průmyslového vlastnictví. Elektronicky vyplnitelné formuláře bez možnosti on‑line podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro on‑line podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. 	50
232	O zápis ochranné známky do rejstříku ochranných známek se žádá přihláškou ochranné známky. Přihlášku je možné podat v elektronické podobě se zaručeným elektronickým podpisem, datovou schránkou, poštou nebo osobně v podatelně Úřadu průmyslového vlastnictví. Elektronicky vyplnitelné formuláře bez možnosti on‑line podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro on‑line podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. 	50
233	O zápis ochranné známky do rejstříku ochranných známek se žádá přihláškou ochranné známky. Přihlášku je možné podat v elektronické podobě se zaručeným elektronickým podpisem, datovou schránkou, poštou nebo osobně v podatelně Úřadu průmyslového vlastnictví. Elektronicky vyplnitelné formuláře bez možnosti on‑line podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro on‑line podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. 	50
234	O zápis ochranné známky do rejstříku ochranných známek se žádá přihláškou ochranné známky. Přihlášku je možné podat v elektronické podobě se zaručeným elektronickým podpisem, datovou schránkou, poštou nebo osobně v podatelně Úřadu průmyslového vlastnictví. Elektronicky vyplnitelné formuláře bez možnosti on‑line podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro on‑line podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. 	50
235	O zápis ochranné známky do rejstříku ochranných známek se žádá přihláškou ochranné známky. Přihlášku je možné podat v elektronické podobě se zaručeným elektronickým podpisem, datovou schránkou, poštou nebo osobně v podatelně Úřadu průmyslového vlastnictví. Elektronicky vyplnitelné formuláře bez možnosti on‑line podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro on‑line podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. 	50
236	Při přihlášení Identitou občana u elektronického podání přihlášky ochranné známky Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Elektronické podání bez zaručeného elektronického podpisu musí být do 5 dnů doplněno písemnou formou nebo elektronickou formou se zaručeným elektronickým podpisem. Podání může být rovněž učiněno do datové schránky Úřadu.	51
237	Ano, podání může být učiněno do datové schránky Úřadu.	52
238	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
239	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
240	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
241	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
242	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
243	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
244	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
245	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
246	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
247	Přihláška se podává v jednom vyhotovení a smí obsahovat pouze jedno přihlašované označení. Přihláška musí obsahovat znění, plošné vyobrazení nebo jiné vyjádření přihlašovaného označení, údaje o totožnosti přihlašovatele a seznam konkrétních výrobků a služeb přihlašovaných k ochraně včetně uvedení tříd podle Mezinárodního třídění výrobků a služeb pro účely zápisu ochranných známek. Přihlašovatel má právo přednosti před každým, kdo podá přihlášku shodné nebo zaměnitelné ochranné známky pro výrobky nebo služby téhož druhu později. Bližší informace i návod k vyplnění národní přihlášky ochranné známky naleznete zde.	53
248	Přihlášku ochranné známky k zápisu do rejstříku ochranných známek může podat každý, kdo chce ochrannou známku používat nebo kdo chce její používání umožnit třetím stranám. 	54
249	Po podání přihlášky Úřad zjišťuje, zda má přihláška všechny potřebné náležitosti. Pokud shledá vady, které by bránily v dalším řízení, například nesprávné zatřídění seznamu výrobků či služeb, chybějící plná moc, vyzve písemně přihlašovatele, aby je ve stanovené lhůtě odstranil. Lhůta obvykle činí 2 měsíce. Pokud přihláška nemá takové vady nebo pokud byly přihlašovatelem odstraněny, provádí Úřad takzvaný věcný průzkum přihlašovaného označení, kde zjišťuje, zda přihlašované označení není vyloučeno ze zápisu do rejstříku. Jestliže je přihlašované označení způsobilé k zápisu do rejstříku, je přihláška ochranné známky zveřejněna ve Věstníku Úřadu. Jestliže proti přihlášenému označení nejsou ve stanovené lhůtě podány námitky nebo jestliže byly tyto námitky zamítnuty jako neodůvodněné, Úřad přihlášené označení zapíše do rejstříku ochranných známek. Na základě toho Úřad vydá vlastníku ochranné známky osvědčení o zápisu ochranné známky do rejstříku.	55
250	Po podání přihlášky Úřad zjišťuje, zda má přihláška všechny potřebné náležitosti. Pokud shledá vady, které by bránily v dalším řízení, například nesprávné zatřídění seznamu výrobků či služeb, chybějící plná moc, vyzve písemně přihlašovatele, aby je ve stanovené lhůtě odstranil. Lhůta obvykle činí 2 měsíce. Pokud přihláška nemá takové vady nebo pokud byly přihlašovatelem odstraněny, provádí Úřad takzvaný věcný průzkum přihlašovaného označení, kde zjišťuje, zda přihlašované označení není vyloučeno ze zápisu do rejstříku. Jestliže je přihlašované označení způsobilé k zápisu do rejstříku, je přihláška ochranné známky zveřejněna ve Věstníku Úřadu. Jestliže proti přihlášenému označení nejsou ve stanovené lhůtě podány námitky nebo jestliže byly tyto námitky zamítnuty jako neodůvodněné, Úřad přihlášené označení zapíše do rejstříku ochranných známek. Na základě toho Úřad vydá vlastníku ochranné známky osvědčení o zápisu ochranné známky do rejstříku.	55
251	Po podání přihlášky Úřad zjišťuje, zda má přihláška všechny potřebné náležitosti. Pokud shledá vady, které by bránily v dalším řízení, například nesprávné zatřídění seznamu výrobků či služeb, chybějící plná moc, vyzve písemně přihlašovatele, aby je ve stanovené lhůtě odstranil. Lhůta obvykle činí 2 měsíce. Pokud přihláška nemá takové vady nebo pokud byly přihlašovatelem odstraněny, provádí Úřad takzvaný věcný průzkum přihlašovaného označení, kde zjišťuje, zda přihlašované označení není vyloučeno ze zápisu do rejstříku. Jestliže je přihlašované označení způsobilé k zápisu do rejstříku, je přihláška ochranné známky zveřejněna ve Věstníku Úřadu. Jestliže proti přihlášenému označení nejsou ve stanovené lhůtě podány námitky nebo jestliže byly tyto námitky zamítnuty jako neodůvodněné, Úřad přihlášené označení zapíše do rejstříku ochranných známek. Na základě toho Úřad vydá vlastníku ochranné známky osvědčení o zápisu ochranné známky do rejstříku.	55
