	answer	class
211	zakladni informace o prihlasovani ochrannych znamek evropske unie naleznete na strankach uradu zde. kompletni informace pak naleznete na strankach uradu evropske unie pro dusevni vlastnictvi.	47
212	zakladni informace o prihlasovani ochrannych znamek evropske unie naleznete na strankach uradu zde. kompletni informace pak naleznete na strankach uradu evropske unie pro dusevni vlastnictvi.	47
213	zakladni informace o prihlasovani ochrannych znamek evropske unie naleznete na strankach uradu zde. kompletni informace pak naleznete na strankach uradu evropske unie pro dusevni vlastnictvi.	47
214	zakladni informace o prihlasovani ochrannych znamek evropske unie naleznete na strankach uradu zde. kompletni informace pak naleznete na strankach uradu evropske unie pro dusevni vlastnictvi.	47
215	zakladni informace o prihlasovani ochrannych znamek evropske unie naleznete na strankach uradu zde. kompletni informace pak naleznete na strankach uradu evropske unie pro dusevni vlastnictvi.	47
216	zakladni informace o prihlasovani ochrannych znamek evropske unie naleznete na strankach uradu zde. kompletni informace pak naleznete na strankach uradu evropske unie pro dusevni vlastnictvi.	47
217	zakladni informace o prihlasovani ochrannych znamek evropske unie naleznete na strankach uradu zde. kompletni informace pak naleznete na strankach uradu evropske unie pro dusevni vlastnictvi.	47
218	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
219	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
220	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
221	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
222	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
223	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
224	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
225	zapisem do rejstriku ziskava vlastnik ochranne znamky vylucne pravo na jeji uzivani. platnost ochranne znamky je 10 let od data podani prihlasky ochranne znamky.  platnost zapisu ochranne znamky lze prodluzovat vzdy o dalsich 10 let na zaklade zadosti o obnovu ochranne znamky podane v zakonne lhute. podani zadosti je zpoplatneno.	48
226	informace o druzich ochrannych znamek a jejich akceptovanych formatech naleznete na strankach uradu zde.	49
227	informace o druzich ochrannych znamek a jejich akceptovanych formatech naleznete na strankach uradu zde.	49
228	informace o druzich ochrannych znamek a jejich akceptovanych formatech naleznete na strankach uradu zde.	49
229	informace o druzich ochrannych znamek a jejich akceptovanych formatech naleznete na strankach uradu zde.	49
230	o zapis ochranne znamky do rejstriku ochrannych znamek se zada prihlaskou ochranne znamky. prihlasku je mozne podat v elektronicke podobe se zarucenym elektronickym podpisem, datovou schrankou, postou nebo osobne v podatelne uradu prumysloveho vlastnictvi. elektronicky vyplnitelne formulare bez moznosti on-line podani, vcetne napovedy pro vyplneni, naleznete zde. elektronicke formulare urcene pro on-line podani i blizsi informace o technickych predpokladech pro vyuziti aplikace elektronickeho podani naleznete zde. 	50
231	o zapis ochranne znamky do rejstriku ochrannych znamek se zada prihlaskou ochranne znamky. prihlasku je mozne podat v elektronicke podobe se zarucenym elektronickym podpisem, datovou schrankou, postou nebo osobne v podatelne uradu prumysloveho vlastnictvi. elektronicky vyplnitelne formulare bez moznosti on-line podani, vcetne napovedy pro vyplneni, naleznete zde. elektronicke formulare urcene pro on-line podani i blizsi informace o technickych predpokladech pro vyuziti aplikace elektronickeho podani naleznete zde. 	50
232	o zapis ochranne znamky do rejstriku ochrannych znamek se zada prihlaskou ochranne znamky. prihlasku je mozne podat v elektronicke podobe se zarucenym elektronickym podpisem, datovou schrankou, postou nebo osobne v podatelne uradu prumysloveho vlastnictvi. elektronicky vyplnitelne formulare bez moznosti on-line podani, vcetne napovedy pro vyplneni, naleznete zde. elektronicke formulare urcene pro on-line podani i blizsi informace o technickych predpokladech pro vyuziti aplikace elektronickeho podani naleznete zde. 	50
233	o zapis ochranne znamky do rejstriku ochrannych znamek se zada prihlaskou ochranne znamky. prihlasku je mozne podat v elektronicke podobe se zarucenym elektronickym podpisem, datovou schrankou, postou nebo osobne v podatelne uradu prumysloveho vlastnictvi. elektronicky vyplnitelne formulare bez moznosti on-line podani, vcetne napovedy pro vyplneni, naleznete zde. elektronicke formulare urcene pro on-line podani i blizsi informace o technickych predpokladech pro vyuziti aplikace elektronickeho podani naleznete zde. 	50
234	o zapis ochranne znamky do rejstriku ochrannych znamek se zada prihlaskou ochranne znamky. prihlasku je mozne podat v elektronicke podobe se zarucenym elektronickym podpisem, datovou schrankou, postou nebo osobne v podatelne uradu prumysloveho vlastnictvi. elektronicky vyplnitelne formulare bez moznosti on-line podani, vcetne napovedy pro vyplneni, naleznete zde. elektronicke formulare urcene pro on-line podani i blizsi informace o technickych predpokladech pro vyuziti aplikace elektronickeho podani naleznete zde. 	50
235	o zapis ochranne znamky do rejstriku ochrannych znamek se zada prihlaskou ochranne znamky. prihlasku je mozne podat v elektronicke podobe se zarucenym elektronickym podpisem, datovou schrankou, postou nebo osobne v podatelne uradu prumysloveho vlastnictvi. elektronicky vyplnitelne formulare bez moznosti on-line podani, vcetne napovedy pro vyplneni, naleznete zde. elektronicke formulare urcene pro on-line podani i blizsi informace o technickych predpokladech pro vyuziti aplikace elektronickeho podani naleznete zde. 	50
236	pri prihlaseni identitou obcana u elektronickeho podani prihlasky ochranne znamky urad snizi spravni poplatek o 20 %, nejvyse vsak o tisic korun ceskych, jsou-li splneny zakonne podminky. elektronicke podani bez zaruceneho elektronickeho podpisu musi byt do 5 dnu doplneno pisemnou formou nebo elektronickou formou se zarucenym elektronickym podpisem. podani muze byt rovnez ucineno do datove schranky uradu.	51
237	ano, podani muze byt ucineno do datove schranky uradu.	52
238	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
239	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
240	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
241	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
242	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
243	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
244	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
245	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
246	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
247	prihlaska se podava v jednom vyhotoveni a smi obsahovat pouze jedno prihlasovane oznaceni. prihlaska musi obsahovat zneni, plosne vyobrazeni nebo jine vyjadreni prihlasovaneho oznaceni, udaje o totoznosti prihlasovatele a seznam konkretnich vyrobku a sluzeb prihlasovanych k ochrane vcetne uvedeni trid podle mezinarodniho trideni vyrobku a sluzeb pro ucely zapisu ochrannych znamek. prihlasovatel ma pravo prednosti pred kazdym, kdo poda prihlasku shodne nebo zamenitelne ochranne znamky pro vyrobky nebo sluzby tehoz druhu pozdeji. blizsi informace i navod k vyplneni narodni prihlasky ochranne znamky naleznete zde.	53
248	prihlasku ochranne znamky k zapisu do rejstriku ochrannych znamek muze podat kazdy, kdo chce ochrannou znamku pouzivat nebo kdo chce jeji pouzivani umoznit tretim stranam. 	54
249	po podani prihlasky urad zjistuje, zda ma prihlaska vsechny potrebne nalezitosti. pokud shleda vady, ktere by branily v dalsim rizeni, napriklad nespravne zatrideni seznamu vyrobku ci sluzeb, chybejici plna moc, vyzve pisemne prihlasovatele, aby je ve stanovene lhute odstranil. lhuta obvykle cini 2 mesice. pokud prihlaska nema takove vady nebo pokud byly prihlasovatelem odstraneny, provadi urad takzvany vecny pruzkum prihlasovaneho oznaceni, kde zjistuje, zda prihlasovane oznaceni neni vylouceno ze zapisu do rejstriku. jestlize je prihlasovane oznaceni zpusobile k zapisu do rejstriku, je prihlaska ochranne znamky zverejnena ve vestniku uradu. jestlize proti prihlasenemu oznaceni nejsou ve stanovene lhute podany namitky nebo jestlize byly tyto namitky zamitnuty jako neoduvodnene, urad prihlasene oznaceni zapise do rejstriku ochrannych znamek. na zaklade toho urad vyda vlastniku ochranne znamky osvedceni o zapisu ochranne znamky do rejstriku.	55
250	po podani prihlasky urad zjistuje, zda ma prihlaska vsechny potrebne nalezitosti. pokud shleda vady, ktere by branily v dalsim rizeni, napriklad nespravne zatrideni seznamu vyrobku ci sluzeb, chybejici plna moc, vyzve pisemne prihlasovatele, aby je ve stanovene lhute odstranil. lhuta obvykle cini 2 mesice. pokud prihlaska nema takove vady nebo pokud byly prihlasovatelem odstraneny, provadi urad takzvany vecny pruzkum prihlasovaneho oznaceni, kde zjistuje, zda prihlasovane oznaceni neni vylouceno ze zapisu do rejstriku. jestlize je prihlasovane oznaceni zpusobile k zapisu do rejstriku, je prihlaska ochranne znamky zverejnena ve vestniku uradu. jestlize proti prihlasenemu oznaceni nejsou ve stanovene lhute podany namitky nebo jestlize byly tyto namitky zamitnuty jako neoduvodnene, urad prihlasene oznaceni zapise do rejstriku ochrannych znamek. na zaklade toho urad vyda vlastniku ochranne znamky osvedceni o zapisu ochranne znamky do rejstriku.	55
251	po podani prihlasky urad zjistuje, zda ma prihlaska vsechny potrebne nalezitosti. pokud shleda vady, ktere by branily v dalsim rizeni, napriklad nespravne zatrideni seznamu vyrobku ci sluzeb, chybejici plna moc, vyzve pisemne prihlasovatele, aby je ve stanovene lhute odstranil. lhuta obvykle cini 2 mesice. pokud prihlaska nema takove vady nebo pokud byly prihlasovatelem odstraneny, provadi urad takzvany vecny pruzkum prihlasovaneho oznaceni, kde zjistuje, zda prihlasovane oznaceni neni vylouceno ze zapisu do rejstriku. jestlize je prihlasovane oznaceni zpusobile k zapisu do rejstriku, je prihlaska ochranne znamky zverejnena ve vestniku uradu. jestlize proti prihlasenemu oznaceni nejsou ve stanovene lhute podany namitky nebo jestlize byly tyto namitky zamitnuty jako neoduvodnene, urad prihlasene oznaceni zapise do rejstriku ochrannych znamek. na zaklade toho urad vyda vlastniku ochranne znamky osvedceni o zapisu ochranne znamky do rejstriku.	55
252	po podani prihlasky urad zjistuje, zda ma prihlaska vsechny potrebne nalezitosti. pokud shleda vady, ktere by branily v dalsim rizeni, napriklad nespravne zatrideni seznamu vyrobku ci sluzeb, chybejici plna moc, vyzve pisemne prihlasovatele, aby je ve stanovene lhute odstranil. lhuta obvykle cini 2 mesice. pokud prihlaska nema takove vady nebo pokud byly prihlasovatelem odstraneny, provadi urad takzvany vecny pruzkum prihlasovaneho oznaceni, kde zjistuje, zda prihlasovane oznaceni neni vylouceno ze zapisu do rejstriku. jestlize je prihlasovane oznaceni zpusobile k zapisu do rejstriku, je prihlaska ochranne znamky zverejnena ve vestniku uradu. jestlize proti prihlasenemu oznaceni nejsou ve stanovene lhute podany namitky nebo jestlize byly tyto namitky zamitnuty jako neoduvodnene, urad prihlasene oznaceni zapise do rejstriku ochrannych znamek. na zaklade toho urad vyda vlastniku ochranne znamky osvedceni o zapisu ochranne znamky do rejstriku.	55
253	po podani prihlasky urad zjistuje, zda ma prihlaska vsechny potrebne nalezitosti. pokud shleda vady, ktere by branily v dalsim rizeni, napriklad nespravne zatrideni seznamu vyrobku ci sluzeb, chybejici plna moc, vyzve pisemne prihlasovatele, aby je ve stanovene lhute odstranil. lhuta obvykle cini 2 mesice. pokud prihlaska nema takove vady nebo pokud byly prihlasovatelem odstraneny, provadi urad takzvany vecny pruzkum prihlasovaneho oznaceni, kde zjistuje, zda prihlasovane oznaceni neni vylouceno ze zapisu do rejstriku. jestlize je prihlasovane oznaceni zpusobile k zapisu do rejstriku, je prihlaska ochranne znamky zverejnena ve vestniku uradu. jestlize proti prihlasenemu oznaceni nejsou ve stanovene lhute podany namitky nebo jestlize byly tyto namitky zamitnuty jako neoduvodnene, urad prihlasene oznaceni zapise do rejstriku ochrannych znamek. na zaklade toho urad vyda vlastniku ochranne znamky osvedceni o zapisu ochranne znamky do rejstriku.	55
254	po podani prihlasky urad zjistuje, zda ma prihlaska vsechny potrebne nalezitosti. pokud shleda vady, ktere by branily v dalsim rizeni, napriklad nespravne zatrideni seznamu vyrobku ci sluzeb, chybejici plna moc, vyzve pisemne prihlasovatele, aby je ve stanovene lhute odstranil. lhuta obvykle cini 2 mesice. pokud prihlaska nema takove vady nebo pokud byly prihlasovatelem odstraneny, provadi urad takzvany vecny pruzkum prihlasovaneho oznaceni, kde zjistuje, zda prihlasovane oznaceni neni vylouceno ze zapisu do rejstriku. jestlize je prihlasovane oznaceni zpusobile k zapisu do rejstriku, je prihlaska ochranne znamky zverejnena ve vestniku uradu. jestlize proti prihlasenemu oznaceni nejsou ve stanovene lhute podany namitky nebo jestlize byly tyto namitky zamitnuty jako neoduvodnene, urad prihlasene oznaceni zapise do rejstriku ochrannych znamek. na zaklade toho urad vyda vlastniku ochranne znamky osvedceni o zapisu ochranne znamky do rejstriku.	55
255	v prubehu rizeni lze proti zapisu prihlasovaneho oznaceni do rejstriku ochrannych znamek podat namitky. podat je muze vlastnik ochranne znamky, uzivatel nezapsaneho ci jineho oznaceni nebo osoby, jejichz zakonem chranene pravo muze byt prihlaskou ochranne znamky dotceno. namitky je treba podat ve lhute 3 mesicu od data zverejneni prihlasky ochranne znamky, proti jejimuz zapisu smeruji. v teto lhute lze rovnez doplnovat dukazy ci rozsirit namitkove duvody. vice informaci naleznete tez v sekci nejcastejsich dotazu. spravni poplatek za podani podani namitek cini jeden tisic korun ceskych.	56
256	v prubehu rizeni lze proti zapisu prihlasovaneho oznaceni do rejstriku ochrannych znamek podat namitky. podat je muze vlastnik ochranne znamky, uzivatel nezapsaneho ci jineho oznaceni nebo osoby, jejichz zakonem chranene pravo muze byt prihlaskou ochranne znamky dotceno. namitky je treba podat ve lhute 3 mesicu od data zverejneni prihlasky ochranne znamky, proti jejimuz zapisu smeruji. v teto lhute lze rovnez doplnovat dukazy ci rozsirit namitkove duvody. vice informaci naleznete tez v sekci nejcastejsich dotazu. spravni poplatek za podani podani namitek cini jeden tisic korun ceskych.	56
257	v prubehu rizeni lze proti zapisu prihlasovaneho oznaceni do rejstriku ochrannych znamek podat namitky. podat je muze vlastnik ochranne znamky, uzivatel nezapsaneho ci jineho oznaceni nebo osoby, jejichz zakonem chranene pravo muze byt prihlaskou ochranne znamky dotceno. namitky je treba podat ve lhute 3 mesicu od data zverejneni prihlasky ochranne znamky, proti jejimuz zapisu smeruji. v teto lhute lze rovnez doplnovat dukazy ci rozsirit namitkove duvody. vice informaci naleznete tez v sekci nejcastejsich dotazu. spravni poplatek za podani podani namitek cini jeden tisic korun ceskych.	56
258	v prubehu rizeni lze proti zapisu prihlasovaneho oznaceni do rejstriku ochrannych znamek podat namitky. podat je muze vlastnik ochranne znamky, uzivatel nezapsaneho ci jineho oznaceni nebo osoby, jejichz zakonem chranene pravo muze byt prihlaskou ochranne znamky dotceno. namitky je treba podat ve lhute 3 mesicu od data zverejneni prihlasky ochranne znamky, proti jejimuz zapisu smeruji. v teto lhute lze rovnez doplnovat dukazy ci rozsirit namitkove duvody. vice informaci naleznete tez v sekci nejcastejsich dotazu. spravni poplatek za podani podani namitek cini jeden tisic korun ceskych.	56
259	v prubehu rizeni lze proti zapisu prihlasovaneho oznaceni do rejstriku ochrannych znamek podat namitky. podat je muze vlastnik ochranne znamky, uzivatel nezapsaneho ci jineho oznaceni nebo osoby, jejichz zakonem chranene pravo muze byt prihlaskou ochranne znamky dotceno. namitky je treba podat ve lhute 3 mesicu od data zverejneni prihlasky ochranne znamky, proti jejimuz zapisu smeruji. v teto lhute lze rovnez doplnovat dukazy ci rozsirit namitkove duvody. vice informaci naleznete tez v sekci nejcastejsich dotazu. spravni poplatek za podani podani namitek cini jeden tisic korun ceskych.	56
260	spravni poplatek za podani namitek cini jeden tisic korun ceskych.	57
261	namitky je treba podat ve lhute 3 mesicu od data zverejneni prihlasky ochranne znamky, proti jejimuz zapisu smeruji. v teto lhute lze rovnez doplnovat dukazy ci rozsirit namitkove duvody. vice informaci naleznete tez v sekci nejcastejsich dotazu. 	58
262	po zapisu ochranne znamky do rejstriku je mozne u uradu podat navrh na zruseni ochranne znamky ci navrh na prohlaseni ochranne znamky za neplatnou. navrh na zruseni ochranne znamky lze podat pouze ze ctyr duvodu uvedenych v zakone. ve strucnosti je mozno navrh vznest proti ochranne znamce, ktera neni radne uzivana, stala se oznacenim v obchode obvyklym, jeji uzivani muze vest ke klamani verejnosti, popripade je na zaklade soudniho rozhodnuti jeji uziti nedovolenym souteznim jednanim. zruseni ochranne znamky nema zpetny ucinek. vice informaci naleznete v sekci venovane ochrannym znamkam ci v sekci nejcastejsich dotazu.	59
263	po zapisu ochranne znamky do rejstriku je mozne u uradu podat navrh na zruseni ochranne znamky ci navrh na prohlaseni ochranne znamky za neplatnou. navrh na zruseni ochranne znamky lze podat pouze ze ctyr duvodu uvedenych v zakone. ve strucnosti je mozno navrh vznest proti ochranne znamce, ktera neni radne uzivana, stala se oznacenim v obchode obvyklym, jeji uzivani muze vest ke klamani verejnosti, popripade je na zaklade soudniho rozhodnuti jeji uziti nedovolenym souteznim jednanim. zruseni ochranne znamky nema zpetny ucinek. vice informaci naleznete v sekci venovane ochrannym znamkam ci v sekci nejcastejsich dotazu.	59
264	po zapisu ochranne znamky do rejstriku je mozne u uradu podat navrh na zruseni ochranne znamky ci navrh na prohlaseni ochranne znamky za neplatnou. navrh na zruseni ochranne znamky lze podat pouze ze ctyr duvodu uvedenych v zakone. ve strucnosti je mozno navrh vznest proti ochranne znamce, ktera neni radne uzivana, stala se oznacenim v obchode obvyklym, jeji uzivani muze vest ke klamani verejnosti, popripade je na zaklade soudniho rozhodnuti jeji uziti nedovolenym souteznim jednanim. zruseni ochranne znamky nema zpetny ucinek. vice informaci naleznete v sekci venovane ochrannym znamkam ci v sekci nejcastejsich dotazu.	59
265	navrh na zruseni ochranne znamky lze podat pouze ze ctyr duvodu uvedenych v zakone. ve strucnosti je mozno navrh vznest proti ochranne znamce, ktera neni radne uzivana, stala se oznacenim v obchode obvyklym, jeji uzivani muze vest ke klamani verejnosti, popripade je na zaklade soudniho rozhodnuti jeji uziti nedovolenym souteznim jednanim. 	60
266	zruseni ochranne znamky nema zpetny ucinek. znamena to, ze ochranna znamka pozbyva sve ucinky az po nabyti pravni moci rozhodnuti o jejim zruseni. 	61
267	navrh na prohlaseni ochranne znamky za neplatnou je mozne podat v pripade, pokud existuje duvodne podezreni, ze zapis ochranne znamky byl proveden v rozporu s prislusnymi ustanovenimi zakona o ochrannych znamkach. prohlaseni ochranne znamky za neplatnou ma zpetne ucinky, to znamena ze na takovou ochrannou znamku se hledi, jako by nikdy nebyla zapsana. vice informaci naleznete v sekci venovane ochrannym znamkam ci v sekci nejcastejsich dotazu.	62
268	navrh na prohlaseni ochranne znamky za neplatnou je mozne podat v pripade, pokud existuje duvodne podezreni, ze zapis ochranne znamky byl proveden v rozporu s prislusnymi ustanovenimi zakona o ochrannych znamkach. prohlaseni ochranne znamky za neplatnou ma zpetne ucinky, to znamena ze na takovou ochrannou znamku se hledi, jako by nikdy nebyla zapsana. vice informaci naleznete v sekci venovane ochrannym znamkam ci v sekci nejcastejsich dotazu.	62
269	navrh na prohlaseni ochranne znamky za neplatnou je mozne podat v pripade, pokud existuje duvodne podezreni, ze zapis ochranne znamky byl proveden v rozporu s prislusnymi ustanovenimi zakona o ochrannych znamkach. prohlaseni ochranne znamky za neplatnou ma zpetne ucinky, to znamena ze na takovou ochrannou znamku se hledi, jako by nikdy nebyla zapsana. vice informaci naleznete v sekci venovane ochrannym znamkam ci v sekci nejcastejsich dotazu.	62
270	zruseni ochranne znamky nema zpetny ucinek. znamena to, ze ochranna znamka pozbyva sve ucinky az po nabyti pravni moci rozhodnuti o jejim zruseni. prohlaseni ochranne znamky za neplatnou ma zpetne ucinky, to znamena ze na takovou ochrannou znamku se hledi, jako by nikdy nebyla zapsana. 	63
271	zruseni ochranne znamky nema zpetny ucinek. znamena to, ze ochranna znamka pozbyva sve ucinky az po nabyti pravni moci rozhodnuti o jejim zruseni. prohlaseni ochranne znamky za neplatnou ma zpetne ucinky, to znamena ze na takovou ochrannou znamku se hledi, jako by nikdy nebyla zapsana. 	63
272	zruseni ochranne znamky nema zpetny ucinek. znamena to, ze ochranna znamka pozbyva sve ucinky az po nabyti pravni moci rozhodnuti o jejim zruseni. prohlaseni ochranne znamky za neplatnou ma zpetne ucinky, to znamena ze na takovou ochrannou znamku se hledi, jako by nikdy nebyla zapsana. 	63
273	zruseni ochranne znamky nema zpetny ucinek. znamena to, ze ochranna znamka pozbyva sve ucinky az po nabyti pravni moci rozhodnuti o jejim zruseni. prohlaseni ochranne znamky za neplatnou ma zpetne ucinky, to znamena ze na takovou ochrannou znamku se hledi, jako by nikdy nebyla zapsana. 	63
