	answer	class
35	"k zadostem o zapis prevodu, licence ci zastavy se prikladaji prevodni smlouva, licencni smlouva ci zastavni smlouva, pripadne plna moc. pouze u ochrannych znamek je misto prevodni smlouvy mozno prilozit formular potvrzeni o prevodu. doklady se predkladaji i pri pisemnem podani v jednom vyhotoveni a to v originalu ci v overene kopii. podpisy na dokladech nemusi byt overeny. 

pokud je zadost podana elektronicky se zarucenym elektronickym podpisem nebo prostrednictvim datove schranky a k teto zadosti je pripojena prevodni, licencni ci zastavni smlouva, pripadne plna moc, musi byt u prilozeneho dokladu provedena autorizovana konverze do elektronicke podoby. potom ma tento dokument stejne pravni ucinky jako puvodni konvertovany dokument a neni treba zasilat uradu jeste jeho pisemny original ci overenou kopii. pokud neni autorizovana konverze do elektronicke podoby provedena, je doklad povazovan za kopii a podatel zadosti je povinen dodat uradu jeste original ci overenou kopii tohoto dokladu v papirove podobe.

pokud evropsky patentovy urad provede u evropskeho patentu v evropskem patentovem rejstriku pro ucely dalsiho rizeni pred evropskym patentovym uradem (podani odporu) zapis noveho nebo zmeneneho udaje (napriklad zmenu, prevod, prechod, licenci, zastavni pravo apod.) s ucinnosti po datu oznameni o udeleni evropskeho patentu v evropskem patentovem vestniku, tento zapis se provede v ceskem rejstriku evropskych patentu teprve na zaklade projevu vule (zadosti) opravnene osoby. 

na zadost se pohlizi obdobne, jako na zadost podanou k narodnim patentum. v pripade, ze je zadost zpoplatnena dle zakona o spravnich poplatcich, vyzaduje se k provedeni zapisu do rejstriku uhrada spravniho poplatku. k provedeni tohoto zapisu do rejstriku urad pozaduje projev vule (zadost) opravnene osoby dolozeny fotokopii sdeleni evropskeho patentoveho uradu o registraci zmeny (epo form 2544) - v tomto pripade tedy neni vyzadovan original smlouvy.

vice na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-. formulare zde: https://upv.gov.cz/prumyslova-prava/formulare"	35
36	"prezidialni plna moc je druh plne moci, kterou udeluje zmocnitel zastupci pro veskera rizeni pred uradem. v teto plne moci nejsou tedy specifikovana ani konkretni prumyslova prava ani konkretni ukony, ke kterym je zastupce zmocnen. prezidialni plna moc je predkladana v originale ci v overene kopii. podpisy nemusi byt overeny. nezbytnymi nalezitostmi jsou:

    identifikace zmocnitele,
    identifikace zmocnence,
    zmocneni,
    datum a podpis. 

vice na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"	36
37	"ucastnici rizeni maji pravo nahlizet do prislusneho spravniho spisu a porizovat si vlastnimi prostredky nebo prostredky uradu (na vlastni naklady) fotokopie casti tohoto spisu. treti strane lze povolit nahlizeni do spisu nebo jeho casti pouze tehdy, pokud v zadosti o nahlizeni do spisu prokaze pravni zajem, napriklad fotokopii dokumentu, od ktereho pravni zajem odvozuje (zaloba, soudni spor a tak dale). 

pravnim nebo vaznym duvodem pro nahlednuti do spisu muze byt vedecka ci pedagogicka cinnost, v souvislosti s niz je treba do spravniho spisu nahlednout, souvisejici soudni ci spravni rizeni nebo pravni nastupnictvi nektereho z ucastniku rizeni. zadatel, pripadne i jeho zmocnenec, musi byt v zadosti identifikovan. nahlizeni vyrizuje odpovedny pracovnik utvaru uradu, kde se spis nachazi. 

v zadosti je vhodne uvest telefonni nebo emailovy kontakt na zadatele, na kterem je mozno vyjasnit pripadne vady zadosti a sjednat termin. doporucujeme termin nahlizeni sjednat nejlepe tyden predem, aby se zabranilo casovym ztratam nahlizejiciho spojenym s transportem a pripravou spisu k nahlizeni. pred nahlizenim do spisu je treba, aby nahlizejici jednoznacne prokazal svoji totoznost, pripadne tez zmocneni k nahlizeni (napriklad plnou moci). o nahlizeni se sepise protokol.

pripadnou konzultaci s prislusnym referentem je nutno pojimat separatne od nahlizeni do spravniho spisu. o tomto jednani je nutno sepsat protokol o jednani.

vice na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"	37
38	"poplatky za udrzovani patentu a evropskych patentu se plati bez podani zadosti, pouze uhrazenim techto poplatku s uvedenim variabilniho symbolu (cislo patentu).

udrzovaci poplatky nelze platit kolkovymi znamkami. platcem je majitel patentu nebo jeho zastupce. tyto poplatky se plati rocne, po celou dobu platnosti patentu.

u ochrannych znamek, prumyslovych a uzitnych vzoru je treba krome uhrazeni spravniho poplatku jeste ve stanovene lhute podat zadost o obnovu (prodlouzeni platnosti). zadost muze podat pouze majitel, vlastnik nebo jeho zastupce. 

cizi statni prislusnik musi byt pro podani zadosti zastoupen, pokud v prubehu rizeni nebylo shledano, ze se jedna o osobu, ktera nemusi byt pro jednani pred uradem zastupovana (osoba zijici na uzemi evropske unie, majici sidlo podnikani, organizacni slozku nebo bydliste na uzemi ceske republiky).  

postup k uvedeni variabilniho cisla zde: https://upv.gov.cz/prumyslova-prava/poplatky/uvadeni-variabilnich-symbolu. vice na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"	38
39	"o vypis z rejstriku muze zazadat kdokoliv, neni treba prokazovat pravni zajem na veci. v zadosti je treba uvest konkretni cislo prihlasky, zapisu nebo patentu. vypis obsahuje aktualni udaje vedene v rejstriku k datu vydani vypisu. u ochrannych znamek je mozno krome aktualniho vypisu vydat i vypis uplny, kde jsou uvedeny i historicke udaje, vedene v rejstriku od zapisu az do soucasnosti. 

spravni poplatek cini 100 kc za kazdou stranku. informace o poctu stran je mozno ziskat na oddeleni rejstriku. pocet stran vypisu z rejstriku ochrannych znamek je mozno zjistit take v detailu konkretniho spisu v on-line internetove databazi uradu.

urad vydava pouze vypisy z rejstriku jim vedenych. o vypisy z rejstriku vedenych mezinarodnimi urady je treba zadat u techto uradu.

databaze zde: https://isdv.upv.cz/webapp/!resdb.oza.frm. vice na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"	39
40	"opis listiny, napriklad osvedceni o zapisu nebo opis patentove listiny, lze vydat na pisemnou zadost majitele, vlastnika nebo jeho zastupce. opis obsahuje pouze ty udaje, ktere obsahovala puvodne vydana listina. spravni poplatek cini 15 kc za stranku.

vice na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-
"	40
41	"urad nevydava zadne faktury, ani potvrzeni o platbe spravnich poplatku. spravni poplatky se plati podle zakona o spravnich poplatcich, ve zneni platnych predpisu. 

vzhledem k tomu, ze vyse spravnich poplatku je pevne zakonem stanovena, pro ucely ucetnictvi je dostacujici odkaz na tento zakon a polozku sazebniku spravnich poplatku, ktery je soucasti tohoto zakona. k teto informaci prilozite vas doklad o uhrade spravniho poplatku, napriklad vypis z uctu.

vice na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"	41
42	"ochranna znamka po zapisu plati deset let ode dne podani prihlasky. zapis ochranne znamky se na zadost vlastnika ochranne znamky obnovi, a to vzdy na dalsich 10 let. zadost o obnovu zapisu ochranne znamky se podava nejdrive 12 mesicu pred skoncenim doby platnosti a nejpozdeji v dodatecne lhute 6 mesicu po uplynuti doby platnosti znamky.

vice na https://upv.gov.cz/prumyslova-prava/ochranne-znamky"	42
43	"prihlasku ochranne znamky k zapisu do rejstriku muze podat jak fyzicka, tak i pravnicka osoba. 
vice na https://upv.gov.cz/prumyslova-prava/ochranne-znamky/narodni-prihlaska-ochranne-znamky"	43
44	"dle zakona o ochrannych znamkach se vlastnik muze u uradu svym prohlasenim vzdat prav k ochranne znamce v rozsahu vsech vyrobku ci sluzeb, pro ktere byla zapsana, nebo nekterych z nich. ucinky tohoto prohlaseni nastavaji dnem doruceni prohlaseni vlastnika ochranne znamky uradu a nelze je vzit zpet. urad vyznaci vzdani se prav k ochranne znamce v rejstriku a oznami je ve vestniku. vlastnik muze rovnez zaslat jen sve prohlaseni i bez vyuziti formulare, pouze dopisem.

pro zaslani prohlaseni o vzdani se prav lze pouzit formular obecne sdeleni/zadost nezpoplatnena. formular zde: https://upv.gov.cz/prumyslova-prava/formulare/elektronicky-vyplnitelne-formulare-bez-moznosti-on-line-podani-
"	44
45	"
zmena zneni nebo vzhledu zapsane ochranne znamky neni mozna. jedinou moznosti je podani nove prihlasky ochranne znamky. registrace pak bude zaviset na vysledku samotneho zapisneho rizeni, stejne jako u znamky  predchozi.

formular zde: http://www.upv.cz/cs/sluzby-uradu/formulare.html"	45
46	"pro vsechny zmeny (prevod, prechod, zmenu v udajich) je treba pouzit formular s nazvem zadost o prevod - zadost o zmenu.
k zadosti o zapis prevodu se priklada smlouva o prevodu prav. v pripade, ze nebudete jako prilohu prikladat smlouvu o prevodu, lze tuto nahradit vyplnenim a dodanim podepsaneho formulare potvrzeni o prevodu ochranne znamky.
 
v hlavicce tohoto formulare vyplnujete cislo spisu a cislo zapisu ochranne znamky, urad vyplni po obdrzeni pouze datum podani.

formulare zde: https://upv.gov.cz/files/uploads/pdf_dokumenty/forms2022v/z01_prevod_zmena_v_o.pdf, https://upv.gov.cz/files/uploads/pdf_dokumenty/forms2022v/z0p1_potvrzeni_o_prevodu_o.pdf.
"	46
47	"nazev vasich webovych stranek lze ochranit jako ochrannou znamku. ochrannou znamkou muze byt oznaceni vyhovujici podminkam stanovenych zakonem o ochrannych znamkach v jeho platnem zneni. vsechny potrebne informace o prihlasovani ochrannych znamek naleznete na tomto odkazu: http://upv.cz/cs/prumyslova-prava/ochranne-znamky.html
"	47
48	"doba rizeni narodni prihlasky ochranne znamky je v prumeru 6 az 9 mesicu od podani prihlasky a zavisi na tom, kdy je uhrazen spravni poplatek a zda je prihlaska po formalni strance (ma veskere nalezitosti, spravne zatrideny seznam vyrobku a sluzeb, apod.) a po vecne strance v poradku (zda splnuje podminky zapisu dle zakona o ochrannych znamkach).

uvedena doba rizeni zahrnuje i zakonnou trimesicni lhutu na zverejneni prihlasky pro ucely podani namitek ze strany tretich osob. pokud nejsou zadne namitky do spisu doruceny, pak se po uplynuti stanovene lhuty zapise oznaceni do rejstriku uradu. osvedceni o registraci ochranne znamky urad zasila vlastnikovi nebo jeho zastupci.

stav a postup rizeni je mozne sledovat po zadani cisla prihlasky v databazi ochrannych znamek. databaze zde: https://isdv.upv.cz/webapp/!resdb.oza.frm 
"	48
49	"dle zakona o ochrannych znamkachma urad prumysloveho vlastnictvi obligatorni povinnost informovat vlastnika ochranne znamky o dni uplynuti doby platnosti zapisu, a to nejpozdeji do 6 mesicu pred timto dnem. urad zasila upozorneni generovane automatickym systemem vypocetni techniky uradu a to emailem, datovou schrankou, nebo postou.
"	49
